filename,path,label
Image_18.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_18.png,aerosol_cans
Image_240.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_240.png,aerosol_cans
Image_76.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_76.png,aerosol_cans
Image_200.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_200.png,aerosol_cans
Image_9.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_9.png,aerosol_cans
Image_171.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_171.png,aerosol_cans
Image_201.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_201.png,aerosol_cans
Image_249.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_249.png,aerosol_cans
Image_243.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_243.png,aerosol_cans
Image_81.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_81.png,aerosol_cans
Image_142.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_142.png,aerosol_cans
Image_223.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_223.png,aerosol_cans
Image_202.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_202.png,aerosol_cans
Image_20.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_20.png,aerosol_cans
Image_215.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_215.png,aerosol_cans
Image_196.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_196.png,aerosol_cans
Image_181.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_181.png,aerosol_cans
Image_173.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_173.png,aerosol_cans
Image_164.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_164.png,aerosol_cans
Image_41.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_41.png,aerosol_cans
Image_26.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_26.png,aerosol_cans
Image_166.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_166.png,aerosol_cans
Image_170.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_170.png,aerosol_cans
Image_83.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_83.png,aerosol_cans
Image_206.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_206.png,aerosol_cans
Image_48.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_48.png,aerosol_cans
Image_147.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_147.png,aerosol_cans
Image_185.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_185.png,aerosol_cans
Image_169.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_169.png,aerosol_cans
Image_234.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_234.png,aerosol_cans
Image_17.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_17.png,aerosol_cans
Image_4.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_4.png,aerosol_cans
Image_140.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_140.png,aerosol_cans
Image_40.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_40.png,aerosol_cans
Image_194.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_194.png,aerosol_cans
Image_165.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_165.png,aerosol_cans
Image_233.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_233.png,aerosol_cans
Image_248.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_248.png,aerosol_cans
Image_54.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_54.png,aerosol_cans
Image_188.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_188.png,aerosol_cans
Image_144.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_144.png,aerosol_cans
Image_203.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_203.png,aerosol_cans
Image_210.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_210.png,aerosol_cans
Image_71.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_71.png,aerosol_cans
Image_150.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_150.png,aerosol_cans
Image_208.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_208.png,aerosol_cans
Image_139.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_139.png,aerosol_cans
Image_74.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_74.png,aerosol_cans
Image_225.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_225.png,aerosol_cans
Image_174.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_174.png,aerosol_cans
Image_221.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_221.png,aerosol_cans
Image_235.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_235.png,aerosol_cans
Image_61.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_61.png,aerosol_cans
Image_30.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_30.png,aerosol_cans
Image_86.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_86.png,aerosol_cans
Image_28.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_28.png,aerosol_cans
Image_212.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_212.png,aerosol_cans
Image_23.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_23.png,aerosol_cans
Image_63.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_63.png,aerosol_cans
Image_198.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_198.png,aerosol_cans
Image_39.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_39.png,aerosol_cans
Image_159.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_159.png,aerosol_cans
Image_187.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_187.png,aerosol_cans
Image_7.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_7.png,aerosol_cans
Image_57.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_57.png,aerosol_cans
Image_192.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_192.png,aerosol_cans
Image_51.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_51.png,aerosol_cans
Image_60.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_60.png,aerosol_cans
Image_72.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_72.png,aerosol_cans
Image_182.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_182.png,aerosol_cans
Image_207.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_207.png,aerosol_cans
Image_237.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_237.png,aerosol_cans
Image_143.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_143.png,aerosol_cans
Image_66.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[4] Semua data yang sudah dikelomppokan dan dibersihkan/aerosol_cans/Image_66.png,aerosol_cans
