filename,path,label,extension,file_size_kb
Image_11.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_11.png,aerosol_cans,.png,41.01
Image_115.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_115.png,aerosol_cans,.png,19.48
Image_113.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_113.png,aerosol_cans,.png,56.32
Image_105.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_105.png,aerosol_cans,.png,35.9
Image_120.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_120.png,aerosol_cans,.png,27.09
Image_111.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_111.png,aerosol_cans,.png,52.75
Image_129.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_129.png,aerosol_cans,.png,49.37
Image_117.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_117.png,aerosol_cans,.png,84.93
Image_102.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_102.png,aerosol_cans,.png,53.32
Image_109.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_109.png,aerosol_cans,.png,34.76
Image_100.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_100.png,aerosol_cans,.png,55.36
Image_119.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_119.png,aerosol_cans,.png,79.14
Image_135.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_135.png,aerosol_cans,.png,41.57
Image_107.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_107.png,aerosol_cans,.png,9.98
Image_125.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_125.png,aerosol_cans,.png,56.94
Image_122.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_122.png,aerosol_cans,.png,26.96
Image_123.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_123.png,aerosol_cans,.png,103.38
Image_13.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_13.png,aerosol_cans,.png,46.86
Image_12.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_12.png,aerosol_cans,.png,74.53
Image_126.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_126.png,aerosol_cans,.png,43.39
Image_134.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_134.png,aerosol_cans,.png,66.09
Image_118.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_118.png,aerosol_cans,.png,137.32
Image_130.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_130.png,aerosol_cans,.png,87.28
Image_121.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_121.png,aerosol_cans,.png,89.9
Image_124.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_124.png,aerosol_cans,.png,40.0
Image_101.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_101.png,aerosol_cans,.png,75.86
Image_106.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_106.png,aerosol_cans,.png,79.14
Image_89.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_89.png,aerosol_cans,.png,94.44
Image_15.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_15.png,aerosol_cans,.png,40.5
Image_14.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_14.png,aerosol_cans,.png,68.46
Image_189.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_189.png,aerosol_cans,.png,33.11
Image_214.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_214.png,aerosol_cans,.png,42.06
Image_78.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_78.png,aerosol_cans,.png,26.39
Image_80.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_80.png,aerosol_cans,.png,93.08
Image_155.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_155.png,aerosol_cans,.png,86.03
Image_195.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_195.png,aerosol_cans,.png,30.14
Image_146.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_146.png,aerosol_cans,.png,29.21
Image_242.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_242.png,aerosol_cans,.png,58.01
Image_148.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_148.png,aerosol_cans,.png,80.36
Image_156.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_156.png,aerosol_cans,.png,44.75
Image_217.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_217.png,aerosol_cans,.png,70.33
Image_152.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_152.png,aerosol_cans,.png,33.19
Image_22.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_22.png,aerosol_cans,.png,59.83
Image_226.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_226.png,aerosol_cans,.png,68.44
Image_245.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_245.png,aerosol_cans,.png,33.01
Image_29.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_29.png,aerosol_cans,.png,91.74
Image_180.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_180.png,aerosol_cans,.png,39.6
Image_21.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_21.png,aerosol_cans,.png,54.4
Image_32.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_32.png,aerosol_cans,.png,24.11
Image_59.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_59.png,aerosol_cans,.png,30.81
Image_145.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_145.png,aerosol_cans,.png,45.05
Image_168.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_168.png,aerosol_cans,.png,58.84
Image_82.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_82.png,aerosol_cans,.png,117.87
Image_151.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_151.png,aerosol_cans,.png,9.22
Image_197.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_197.png,aerosol_cans,.png,34.63
Image_25.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_25.png,aerosol_cans,.png,64.42
Image_45.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_45.png,aerosol_cans,.png,46.6
Image_3.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_3.png,aerosol_cans,.png,93.33
Image_199.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_199.png,aerosol_cans,.png,29.65
Image_216.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_216.png,aerosol_cans,.png,60.35
Image_37.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_37.png,aerosol_cans,.png,58.8
Image_213.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_213.png,aerosol_cans,.png,11.27
Image_219.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_219.png,aerosol_cans,.png,63.79
Image_55.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_55.png,aerosol_cans,.png,20.44
Image_73.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_73.png,aerosol_cans,.png,77.95
Image_158.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_158.png,aerosol_cans,.png,33.56
Image_24.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_24.png,aerosol_cans,.png,85.85
Image_31.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_31.png,aerosol_cans,.png,59.91
Image_64.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_64.png,aerosol_cans,.png,100.69
Image_18.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_18.png,aerosol_cans,.png,32.99
Image_240.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_240.png,aerosol_cans,.png,27.92
Image_76.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_76.png,aerosol_cans,.png,20.11
Image_200.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_200.png,aerosol_cans,.png,105.85
Image_9.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_9.png,aerosol_cans,.png,63.35
Image_149.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_149.png,aerosol_cans,.png,24.4
Image_171.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_171.png,aerosol_cans,.png,44.79
Image_201.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_201.png,aerosol_cans,.png,18.6
Image_249.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_249.png,aerosol_cans,.png,35.41
Image_243.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_243.png,aerosol_cans,.png,36.6
Image_81.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_81.png,aerosol_cans,.png,35.76
Image_142.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_142.png,aerosol_cans,.png,57.8
Image_223.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_223.png,aerosol_cans,.png,9.93
Image_202.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_202.png,aerosol_cans,.png,95.61
Image_20.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_20.png,aerosol_cans,.png,70.94
Image_215.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_215.png,aerosol_cans,.png,61.44
Image_196.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_196.png,aerosol_cans,.png,137.17
Image_181.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_181.png,aerosol_cans,.png,54.13
Image_173.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_173.png,aerosol_cans,.png,33.17
Image_164.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_164.png,aerosol_cans,.png,141.0
Image_41.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_41.png,aerosol_cans,.png,57.7
Image_26.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_26.png,aerosol_cans,.png,50.49
Image_166.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_166.png,aerosol_cans,.png,49.38
Image_170.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_170.png,aerosol_cans,.png,40.72
Image_83.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_83.png,aerosol_cans,.png,64.43
Image_206.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_206.png,aerosol_cans,.png,57.8
Image_48.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_48.png,aerosol_cans,.png,75.43
Image_147.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_147.png,aerosol_cans,.png,70.02
Image_185.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_185.png,aerosol_cans,.png,13.81
Image_169.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_169.png,aerosol_cans,.png,25.63
Image_234.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_234.png,aerosol_cans,.png,84.02
Image_17.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_17.png,aerosol_cans,.png,74.11
Image_4.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_4.png,aerosol_cans,.png,25.76
Image_50.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_50.png,aerosol_cans,.png,68.44
Image_140.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_140.png,aerosol_cans,.png,60.31
Image_40.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_40.png,aerosol_cans,.png,46.48
Image_194.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_194.png,aerosol_cans,.png,70.5
Image_165.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_165.png,aerosol_cans,.png,38.34
Image_233.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_233.png,aerosol_cans,.png,50.28
Image_248.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_248.png,aerosol_cans,.png,98.77
Image_54.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_54.png,aerosol_cans,.png,79.67
Image_188.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_188.png,aerosol_cans,.png,18.85
Image_144.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_144.png,aerosol_cans,.png,73.19
Image_203.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_203.png,aerosol_cans,.png,45.59
Image_210.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_210.png,aerosol_cans,.png,47.51
Image_71.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_71.png,aerosol_cans,.png,74.05
Image_150.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_150.png,aerosol_cans,.png,66.39
Image_208.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_208.png,aerosol_cans,.png,51.56
Image_139.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_139.png,aerosol_cans,.png,37.75
Image_74.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_74.png,aerosol_cans,.png,45.91
Image_225.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_225.png,aerosol_cans,.png,36.58
Image_174.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_174.png,aerosol_cans,.png,10.7
Image_221.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_221.png,aerosol_cans,.png,41.36
Image_235.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_235.png,aerosol_cans,.png,41.89
Image_61.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_61.png,aerosol_cans,.png,47.37
Image_30.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_30.png,aerosol_cans,.png,94.21
Image_86.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_86.png,aerosol_cans,.png,70.02
Image_28.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_28.png,aerosol_cans,.png,40.02
Image_212.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_212.png,aerosol_cans,.png,43.72
Image_23.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_23.png,aerosol_cans,.png,53.58
Image_63.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_63.png,aerosol_cans,.png,79.96
Image_198.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_198.png,aerosol_cans,.png,103.9
Image_39.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_39.png,aerosol_cans,.png,35.46
Image_159.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_159.png,aerosol_cans,.png,61.57
Image_187.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_187.png,aerosol_cans,.png,32.28
Image_7.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_7.png,aerosol_cans,.png,52.94
Image_57.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_57.png,aerosol_cans,.png,35.95
Image_163.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_163.png,aerosol_cans,.png,70.94
Image_192.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_192.png,aerosol_cans,.png,56.92
Image_51.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_51.png,aerosol_cans,.png,11.18
Image_176.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_176.png,aerosol_cans,.png,13.81
Image_60.png,/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aerosol_cans/default/Image_60.png,aerosol_cans,.png,48.96
